id,ime,cena,1.registracija,Prevoženih,Gorivo,Menjalnik,Motor,Baterija,Starost
22789940,BMW serija 3: 330e M Sport Avt.,30900.0,2020,42067 km,hibridni pogon,avtomatski menjalnik,"1998 ccm, 215 kW / 292 KM",,
22789934,BMW serija 3: 320d NAVIGACIJA-USNJE-ALU-SLOVENSKI,2985.0,2007,283000 km,diesel motor,ročni menjalnik,"1995 ccm, 130 kW / 177 KM",,
22789928,BMW serija 1: 116i M SPORT - PROF. NAVI - LED - USNJE - ODLIČEN,5990.0,2012,222700 km,bencinski motor,ročni menjalnik,"1598 ccm, 100 kW / 136 KM",,
22789923,BMW serija 5 Touring: 520d xDrive touring Avt. - NA OBROKE -,8990.0,2014,264000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 135 kW / 184 KM",,
22789911,BMW serija 3: 320d-SLO-LIMO-XENON-TEMP-PDC-ALU-ODLIČEN.,4990.0,2008,217000 km,diesel motor,ročni menjalnik,"1995 ccm, 130 kW / 177 KM",,
22789899,BMW serija X1: xDrive23i Avt.,34250.0,2023,60500 km,bencinski motor,avtomatski menjalnik,"1998 ccm, 160 kW / 218 KM",,
22789894,BMW serija 3: 316i. 1LAST.SLO.LED.ALU.VRHUNSKI.NA OBROKE-LEANPAY,11499.0,2014,142000 km,bencinski motor,ročni menjalnik,"1598 ccm, 100 kW / 136 KM",,
22789886,BMW serija 2 Gran Tourer: serija 2  218d Gran Tourer-V OKVARI,3999.0,2016,257042 km,diesel motor,ročni menjalnik,"1995 ccm, 110 kW / 150 KM",,
22789867,BMW serija 2 Active Tourer: 218d Active Tourer M Sport SLO.LED.NAVI.DAB.LINE..,16599.0,2021,103817 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22789810,BMW serija X6: xDrive 40i+M PAKET+PANO+22COL+ICONIC GLOW...,58995.0,2020,163502 km,bencinski motor,avtomatski menjalnik,"2998 ccm, 245 kW / 333 KM",,
22789800,BMW serija 5: M550i xDrive Avt.-MEMORY-HEADUP-ACC-GRET. SED.,35990.0,2017,148000 km,bencinski motor,avtomatski menjalnik,"4395 ccm, 340 kW / 462 KM",,
22789785,BMW i5 eDrive40 M Sport SLO - ACC - HUD - HARMAN,58990.0,2024,17000 km,elektro pogon,,250 kW,"81,2 kWh",
22789779,BMW serija X5: xDrive30d AUT M Sport- 360- Panorama- Memory,49888.0,2023,117806 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22789764,BMW serija 4 Gran Coupe: 420i GRAN COUPE-M-PACK-LED-NAVI-PDC-ALKANTARA,22300.0,2018,162000 km,bencinski motor,avtomatski menjalnik,"1990 ccm, 135 kW / 184 KM",,
22726106,BMW serija 5: 520d xDrive M Sport Pro paket Iconic glow Pano,51990.0,2024,60630 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
22366542,BMW serija 5: 520dA xDrive M PRO|LED|ACC|HUD|ICONIC|K360°|KEY|F1,51990.0,2024,79000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
22491158,BMW serija X2: X2 sDrive20i Avt. - NA ZALOGI,59545.0,,,bencinski motor,avtomatski menjalnik,"1499 ccm, 125 kW / 170 KM",,NOVO
22471394,BMW serija X4: xDrive 30d Avt. M-Sport-EL.KLJUKA-HUD-LASER-PANO,54990.0,2024,62967 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22790484,BMW serija X5: xD40d|M|Laser|Zračno|ACC|360K|Hlaj|Crystal|HUD|S,51990.0,2021,135000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22016366,BMW serija X5: xDrive30d|M-SPORT|PANORAMA|K360°|ACC|HEAD-UP|KEY|LASER,51990.0,2022,148000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22785802,BMW serija X5: xDriveM50d Avt. - MAX oprema,51990.0,2019,130000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 294 kW / 400 KM",,
22336341,BMW serija X6: xDrive30d M SPORT PAKET LED NAVI ACC USNJE 360 K..,52990.0,2022,85000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22554604,BMW serija X1: sDrive18d Avt. M SPORT,58996.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,NOVO
22499422,BMW serija X1: X1 sDrive18d Avt VOZILO NA ZALOGI,58996.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,NOVO
22631876,BMW serija 3 Touring: 330d xDrive -M.SPORT PRO-RADAR-H K-KEYLESS-KAMERA,51980.0,2024,45600 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22775547,BMW serija X3: xDrive M40i - SLO VOZILO - PANORAMA - VL.NAPRAVA,,2023,62790 km,bencinski motor,avtomatski menjalnik,"2998 ccm, 265 kW / 360 KM",,
22760707,BMW serija X5: xDrive40d AUT-M SPORT-NAVI-KAMERA-21COL-POLOG 50..,51950.0,2021,170000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22786061,BMW serija X6: 40d-XD-MSPORT-PER-ZRAK-ICONIC-PAN-KAM360-KRISTA,51950.0,2020,160700 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22787049,BMW serija X6: xDrive40d-Acc-Laser-I glow-Sky Pano-360k-4Ws-F1,51950.0,2022,162622 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22377271,BMW serija 5: 520d xDrive Avt.,51900.0,2025,15949 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
22475043,BMW serija X1: X1 xDrive25e Mpaket Avt. - ZALOGA,58477.0,,,hibridni pogon,avtomatski menjalnik,"1499 ccm, 100 kW / 136 KM",,NOVO
22716470,BMW serija X2: X2 sDrive18d Avt. Mpaket - NA ZALOGI,57877.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,NOVO
22751833,BMW serija 5: 520i Avt.,51700.0,2025,26000 km,bencinski motor,avtomatski menjalnik,"1998 ccm, 153 kW / 208 KM",,
22369227,BMW serija X3: X3 xDrive20i Avt.,64269.0,2026,7500 km,bencinski motor,avtomatski menjalnik,"1998 ccm, 153 kW / 208 KM",,
22700369,BMW serija X1: 18d sDrive M Sport na zalogi,58859.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,NOVO
21734061,BMW serija X6: AA LIMUZINA XDrive30D,51500.0,2020,70000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 195 kW / 265 KM",,
22700510,BMW serija X1: sDrive18d Avt. NA ZALOGI,51395.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,NOVO
21379447,BMW serija 5 Touring: 520D M-SPORT-FUL LED-HLAJENJE-360-KAM-HEAD-UP,51290.0,2024,19636 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
22602069,BMW serija X5: xDrive30d ODLIČEN,51240.0,2020,105000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
21887458,BMW iX ix40 xDrive Sport package Panorama Bowers Wilkins,51000.0,2024,54368 km,elektro pogon,,240 kW,"76,6 kWh",
22652411,BMW serija 8 Coupe: 840d xDrive M-PRO.INDIVIDUAL.H-K.HUD.ACC.SOFT.LAS.,51000.0,2022,107000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22382601,BMW serija X5: xDrive40d|LASER|H-K|ADAP.D |ACC|HUD|PRO|DR.ASIST.,51000.0,2020,137000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22044718,BMW serija 4 Cabrio: BMW serija4 Cabrio  m440i-XD-374km-LASER-KAM360...,50999.0,2023,46300 km,bencinski motor,avtomatski menjalnik,"2998 ccm, 275 kW / 374 KM",,
21865839,BMW M3 Akrapović Adaptivne LED Memory sedeži Navi Pro,50990.0,2018,125868 km,bencinski motor,avtomatski menjalnik,"2979 ccm, 317 kW / 431 KM",,
22678655,BMW serija 5 Touring: 520d xDrive Touring Avt. - ACC - HARMAN - KLJUKA,50990.0,2024,73007 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22629135,BMW i4 I4 M50 SLO  odbitek DDV ,50900.0,2024,57000 km,elektro pogon,,400 kW,"83,9 kWh",
19259084,BMW serija 5 Touring: 530d xDrive M SPORT PAKET Head-Up Navi Kljuka,50900.0,2021,91000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22495883,BMW serija X3: X3 xDrive20d Avt. Msport. Garancija. HUD,50900.0,2025,35000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
22097232,BMW serija X4: xDrive30d M Sport LASER-Panor-KAM360-Ambient-ACC,50880.0,2023,99896 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22361934,BMW serija 4 Gran Coupe: M440i xDrive Gran Coupé Avt.,51900.0,2024,58000 km,bencinski motor,avtomatski menjalnik,"2998 ccm, 275 kW / 374 KM",,
22718285,BMW serija X1: sDrive18d Avt. ZALOGA - CAPE YORK barva,57712.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,NOVO
21871833,BMW serija X6: xDrive30d,50490.0,2020,120015 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22490163,BMW 1M Coupe ,50000.0,2011,127600 km,bencinski motor,ročni menjalnik,"3000 ccm, 250 kW / 340 KM",,
22628349,BMW M3 Competition | LCI | M-performance,50000.0,2017,125000 km,bencinski motor,ročni menjalnik,"3000 ccm, 331 kW / 450 KM",,
22787165,BMW serija X5: xDrive M50d - LASER-360 KAM-SOFT CLOSE-PANORAMA...,47480.0,2020,126000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 294 kW / 400 KM",,
22696169,BMW serija 2 Gran Coupe: 220xD•M•SPORT•LED•KAM•F1•TEMP•19COL•VIRUTAL•AMBI,22990.0,2020,175000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22766931,BMW serija 1: 118D•SPORT•LINE•TEMP•NAVI•PDC•17COL•,14450.0,2018,119725 km,diesel motor,ročni menjalnik,"1995 ccm, 110 kW / 150 KM",,
22696614,BMW serija X3: 3.0•XD•LUXURY•PANO•360°KAM•FUL•LED•AMBI,24990.0,2021,240824 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22787133,BMW serija 3 Coupe: 335i N55 DKG - M Performance pack OM...,25980.0,2010,175000 km,bencinski motor,avtomatski menjalnik,"2979 ccm, 225 kW / 306 KM",,
22787078,BMW serija 5 Touring: 540d xDrive M-PAKET LASER ACC KAM HUD NAVI KLJUK..,38990.0,2022,129000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22787052,BMW serija 1: BMW 118d M SPORT komplet | AVTOMATIK ,14500.0,2017,150000 km,diesel motor,ročni menjalnik,"1995 ccm, 110 kW / 150 KM",,
22787041,BMW serija X3: xDrive20d Avt. LAS3R-KAM-NAVI-KEYLESS-USNJE-3ConKl,31900.0,2022,109004 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22647413,BMW serija 3 Touring: 318d FULL LED|NAVI|DAB|KAM|MRTVI KOT|HI-FI|VIRTUAL,22990.0,2023,164932 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22786993,BMW M3 EDC KEYLESS PDC PRVA BARVA,45900.0,2010,157378 km,bencinski motor,ročni menjalnik,"3999 ccm, 309 kW / 420 KM",,
22786983,BMW serija X1: X1 xDrive18d Sport Line NAVI-KAM-ALU18-PRIKLOP,19790.0,2018,138969 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22786977,BMW serija 3 Cabrio: 330D AVT|BIXENON|USNJE|PDC|VDRŽEVAN|19COL,8950.0,2007,297000 km,diesel motor,avtomatski menjalnik,"2994 ccm, 170 kW / 231 KM",,
22786974,BMW serija 4 Coupe: 420d-ALU-2X PDC-LED-BIXENON-1.LASTNIK-ODLIČEN- ,9790.0,2015,289500 km,diesel motor,ročni menjalnik,"1995 ccm, 135 kW / 184 KM",,
22786936,BMW serija X2: X2 sDrive18d Avt. M Sport SLOVENSKI AVTO,,2025,32000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22786927,BMW serija X3: xDrive 30d RADAR HEAD-UP FULL LED KEYLESS 360 KAM,29990.0,2020,115000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 195 kW / 265 KM",,
22786905,BMW i3 94Ah  Avt. 1.lastnik 51.000km  - odličen,16390.0,2018,51381 km,elektro pogon,,125 kW,33 kWh,
22786867,BMW serija 3: 330i M SPORT|Led|Virtual|19col|Ambient|Vl.kljuka,28990.0,2021,139000 km,bencinski motor,avtomatski menjalnik,"2998 ccm, 190 kW / 258 KM",,
22786859,BMW serija X5: 3.0d Avt. 4x4-KAMERA-ALU 19 COL-USNJE-TEMPOMAT,6980.0,2007,352554 km,diesel motor,avtomatski menjalnik,"2993 ccm, 173 kW / 235 KM",,
22786844,BMW serija 4 Gran Coupe: M Sport ADAPTIVE LED-HARMAN-LE85000KM KOT NOV,22750.0,2018,85000 km,diesel motor,ročni menjalnik,"1995 ccm, 140 kW / 190 KM",,
22786841,BMW serija 3 Touring: 318d Touring Sport Line LED.NAVI.HUD.PDC,9980.0,2017,285081 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22786815,BMW serija 3: 318d - LINE ASSIST - USNJE - FUL LED - TEMPOM4T,19990.0,2019,158106 km,diesel motor,ročni menjalnik,"1995 ccm, 110 kW / 150 KM",,
21999983,BMW serija 6 Gran Coupe: INDIVIDUAL-M SPORT-SLOVENSKI-OPOMBE,13999.0,2012,259149 km,diesel motor,avtomatski menjalnik,"2993 ccm, 230 kW / 313 KM",,
22786731,BMW serija 2 Active Tourer: 216d-NAVI-XENON-SERV.KNJ.-LEANPAY DO 84 OBROKOV,8990.0,2016,160000 km,diesel motor,ročni menjalnik,"1496 ccm, 85 kW / 116 KM",,
22786717,BMW serija X6: 40D•XD•M•SPORT•LASER•SOFT•PANO•22COL•HARMAN•MEMORY,64990.0,2022,69751 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22786576,BMW serija X5: xDrive45e ALKANTARA STROP-BLAZINE-KLJUKA-LASER,54990.0,2022,90000 km,hibridni pogon,avtomatski menjalnik,"2998 ccm, 290 kW / 394 KM",,
22786474,BMW serija X1: sDrive20d Sport Line,19290.0,2017,116900 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22786453,BMW serija 3 Gran Turismo: Luxury Line Blue Efficient,13700.0,2017,187000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 120 kW / 163 KM",,
22786340,BMW serija 5 Touring: BMW 520d LED+VIRTUAL+ACC+AB  24-MESEČNO JAMSTVO.,35290.0,2023,79094 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22786309,BMW serija 3 Touring: 330xd touring,1800.0,2002,400000 km,diesel motor,ročni menjalnik,"2926 ccm, 135 kW / 184 KM",,
22689343,BMW serija 3 Cabrio: M3 cabrio,29990.0,2001,224000 km,bencinski motor,ročni menjalnik,"3246 ccm, 252 kW / 343 KM",,
22786281,BMW serija X6: xDriveM50d Avt. 22COL PAN. HARMAN-LASER,57999.0,2020,170142 km,diesel motor,avtomatski menjalnik,"2993 ccm, 294 kW / 400 KM",,
22786280,BMW serija X2: X2 sDrive18d Avt.,42750.0,2025,26000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22786227,BMW serija 3 Touring: 318d Touring- M optic,8950.0,2014,251000 km,diesel motor,ročni menjalnik,"1995 ccm, 105 kW / 143 KM",,
22786226,BMW serija 5: 520d AUT.-KAMERA-GRETJE VOLANA-KLJUKA,19990.0,2017,170000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22786198,BMW serija X3: xDrive 20d,11500.0,2015,249000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22786188,BMW serija 3: 3 2.0 d AUT- Virtual- Kamera- Usnje- LED- Navi,23888.0,2022,137364 km,diesel motor,avtomatski menjalnik,"1995 ccm, 90 kW / 122 KM",,
22174077,BMW i4 eDrive40 - NAVI - APPLE CAR PLAY - ISOFIX -,36899.0,2022,90500 km,elektro pogon,,250 kW,"83,9 kWh",
22260297,BMW serija 5 Touring: 520d xDrive M-SPORT - 1.LASTNIK - SLO - VL. KLJUKA,24900.0,2022,186000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22786144,BMW XM 4.4 -MASAŽA-SOFTCLOSE-23COL-BOWERS-PRIKLOP-...,,2023,64725 km,hibridni pogon,avtomatski menjalnik,"4395 ccm, 480 kW / 653 KM",,
22786130,BMW serija 5: 540d xDrive  AT  ADAPTIVE-KAMERA,39990.0,2021,100000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22786122,BMW serija X5: 3.0d Avt. M Optik,6500.0,2007,325000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 173 kW / 235 KM",,
22786054,BMW serija X2: xDrive20d-M-LED-NAVI-XENON-LANE-PANORAMA-HARMAN,21990.0,2018,145000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22786025,BMW serija 2 Active Tourer: serija 2  220d xDrive Active Tourer Avt.-Led-Navi,17980.0,2020,59500 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22786023,BMW serija 1: 118d Luxury Line Avt.-Virtual-Usnje-Ambilight,17980.0,2020,153579 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22786007,BMW serija 2 Active Tourer: 218i Active Tourer Luxury Line Avt. -ACC-NAVI-LED-,19890.0,2023,128487 km,bencinski motor,avtomatski menjalnik,"1499 ccm, 100 kW / 136 KM",,
22783774,BMW serija X6: xDrive30d AUT-M Sport-ZRACNO-PANO-HEADUP-360,79990.0,2024,63801 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22783771,BMW serija 3 Touring: 318i Touring Avt. LED.ACC.HUD.KAMERA,24950.0,2023,119882 km,bencinski motor,avtomatski menjalnik,"1998 ccm, 115 kW / 156 KM",,
22722458,BMW serija 2 Active Tourer: serija 2  216d Active Tourer Sport Line- SLO. LED.,11380.0,2018,92645 km,diesel motor,ročni menjalnik,"1496 ccm, 85 kW / 116 KM",,
22783753,BMW serija 2 Active Tourer: 218i Aut. Active Tourer Advantage,14750.0,2020,77959 km,bencinski motor,avtomatski menjalnik,"1499 ccm, 103 kW / 140 KM",,
22783720,BMW serija 5: 535i xDrive Avt.,17500.0,2013,220000 km,bencinski motor,avtomatski menjalnik,"2979 ccm, 225 kW / 306 KM",,
22783706,BMW serija X5: xDrive 45e INDIVIDUAL M|22ALU|ZRAČNO|LASER|PAN|HUD,,2022,92897 km,hibridni pogon,avtomatski menjalnik,"2998 ccm, 290 kW / 394 KM",,
22783670,BMW serija 2 Active Tourer: 218i Active Tourer Avt. Luxury Line,22850.0,2024,107220 km,bencinski motor,avtomatski menjalnik,"1499 ccm, 100 kW / 136 KM",,
22783633,BMW serija 3: 320i,17100.0,1986,167000 km,bencinski motor,ročni menjalnik,"1990 ccm, 95 kW / 129 KM",,
22783592,BMW serija X3: xDrive 20D-SPORT-PDC-ALU 19COL-BREZ POLOGA-,17999.0,2018,297000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22783565,BMW serija 3: M340i x LASER-KAM360-Memory-Ambient-Harman-ACC,63880.0,2025,9112 km,bencinski motor,avtomatski menjalnik,"2998 ccm, 275 kW / 374 KM",,
22783526,BMW serija 5 Touring: 530d xDrive AVT. FULL LED PANO NAVI PDC KAMERA TOP,17490.0,2017,179000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 195 kW / 265 KM",,
22783523,BMW serija X6: M Competition|Laser|SoftC|360K|Masaža|Hlaj|Harman.,75990.0,2022,80000 km,bencinski motor,avtomatski menjalnik,"4395 ccm, 460 kW / 625 KM",,
22783488,BMW serija 3 Touring: 320d Touring,2490.0,2007,421987 km,diesel motor,ročni menjalnik,"1995 ccm, 120 kW / 163 KM",,
22733463,BMW serija 2 Active Tourer: 220d xDrive Active Tourer Avt. PANORAMA,9490.0,2015,189463 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22227683,BMW serija 3 Touring: 320d,21500.0,2021,183000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22783438,BMW serija 5: 540d|xD|M|Pano|SoftC|360K|HUD|Bowers|Parfum|Memo..,39990.0,2020,147000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22783430,BMW serija X3: xDrive 20d AUT- 360- Virtual- M volan- Memory- ACC,25888.0,2021,109989 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22783418,BMW serija X3: xDrive20d AUT. M Sport-GRETJE-F1-PDC-NAVI,23990.0,2018,198024 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22783415,BMW serija X3: 2.0 xDRIVE|M look|LED|PDC|VIRTUAL|DAB RADIO|,17999.0,2019,223250 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22783400,BMW serija 5 Touring: 540xD|Moptik|HUD|KEYLES|360 KAM|MRTVI KOT|ACC|LED|,21499.0,2017,207350 km,diesel motor,avtomatski menjalnik,"2993 ccm, 235 kW / 320 KM",,
22783379,BMW serija 3: 318d Sport Line|SLO POREKLO|KAMERA|LED|PDC|NAVI|,10799.0,2018,266200 km,diesel motor,ročni menjalnik,"1995 ccm, 110 kW / 150 KM",,
22783369,BMW i3 94Ah SLO|1.LASTNIK|JAMSTVO,15500.0,2018,79999 km,elektro pogon,,94 kW,33 kWh,
22783357,BMW serija 2 Active Tourer: 218D |SPORTLINE|HUD|LED|PDC|NAVI|LEANPAY|,7199.0,2015,223150 km,diesel motor,ročni menjalnik,"1995 ccm, 110 kW / 150 KM",,
22783341,BMW serija 3 Touring: 318d-BREZ POLOGA.OHRANJENO...,4777.0,2013,249000 km,diesel motor,ročni menjalnik,"1995 ccm, 105 kW / 143 KM",,
22783308,BMW serija X5: xDriveM50d Avt.-LUFT-HUD-LINE-ACC-AMBIENT-360,42985.0,2019,119000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 294 kW / 400 KM",,
22673589,BMW serija 2 Active Tourer: 216d - FULL LED - KAMERA - PRO NAVIGACIJA ,14490.0,2021,130500 km,diesel motor,ročni menjalnik,"1496 ccm, 85 kW / 116 KM",,
22783163,BMW serija X3: xDrive 20d M Sport Avt.,19980.0,2017,153306 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22783157,BMW serija 1: 120d M Sport Avt.,,2020,168590 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22783151,BMW serija 3 Touring: 318d Touring M Sport,22500.0,2021,219000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22783125,BMW serija X5: 3.0D AVT. 7 SEDEŽEV-4X4 SPORT PAKET USNJE-XENON,6990.0,2008,524000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 173 kW / 235 KM",,
22783053,BMW serija 5 Touring: 520d xDr Avt| MsportPRO| ICONIC| MAT SIVA | BOWER|,51990.0,2024,63940 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
22783042,BMW serija 5: 520d xDrive Avt. M PRO,96800.0,2026,16000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
22783038,BMW serija 3 Touring: 320D 4X4 AVT. LED-NAVI-VIRT-ASIST-GRET-KAM-BREZ ,23399.0,2020,159963 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22783018,BMW serija 5: 520d xDrive Avt.,12500.0,2015,303000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22782956,BMW serija 2 Gran Tourer: 218i Gran Tourer M SPORT FUL LED NAV PDC ,19990.0,2022,30000 km,bencinski motor,avtomatski menjalnik,"1499 ccm, 100 kW / 136 KM",,
22782919,BMW serija X5: xDrive30d M-Sport -Panorama ,23500.0,2014,197000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 190 kW / 258 KM",,
22782914,BMW serija X5: xDriveM50d Avt.,40300.0,2019,166000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 294 kW / 400 KM",,
22782908,BMW serija X2: X2 xDrive20d X-LINE SLO VOZILO 1 LASTNIK V PRIHODU,26990.0,2023,59000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22782907,BMW serija 5 Touring: 520d xDrive Touring AUT- Virtual- Kamera- Usnje,25888.0,2021,126224 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22782904,BMW serija 3: M340d-XD-LASER-VIRTUAL-PANO-360KAM-MEMORY-HEAD-ACC,38950.0,2021,129063 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22140937,BMW serija 2 Active Tourer: 218d Luxury Line Kamera Widescreen AMBIENT DAB,19980.0,2023,150000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 110 kW / 150 KM",,
22578271,BMW serija X3: xDrive 30d M-SPORT LASER PANORAMA 360-KAMERA HUD,35980.0,2022,150000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22782837,BMW serija X3: xDrive 20d Advantage Avt.•EL. VLEČNA KLJUKA•LED•,23999.0,2020,139000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,
22782797,BMW serija 5: 530e iPerformance Avt.,22500.0,2021,183234 km,hibridni pogon,avtomatski menjalnik,"1998 ccm, 215 kW / 292 KM",,
22782758,BMW serija X2: sDrive18i FULL LED AUTOMATIC NAVI KAMERA 1.LASTN,17675.0,2020,138000 km,bencinski motor,avtomatski menjalnik,"1499 ccm, 100 kW / 136 KM",,
22324622,BMW serija 2 Gran Tourer: 218i M Sport.AVT.FULL LED.17 COL.,19990.0,2021,74251 km,bencinski motor,avtomatski menjalnik,"1499 ccm, 103 kW / 140 KM",,
22782721,BMW serija 5: 540d xDrive Avt.,63990.0,2024,57770 km,diesel motor,avtomatski menjalnik,"2993 ccm, 223 kW / 303 KM",,
22782720,BMW serija 1: 116d FULL LED NAVI 2XPDC 1.LASTNIK- KOT-NOV   ...,15989.0,2022,115000 km,diesel motor,ročni menjalnik,"1496 ccm, 85 kW / 116 KM",,
22592050,BMW serija X5: 3.0d,5450.0,2006,360000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 160 kW / 218 KM",,
22772390,BMW serija 5 Gran Turismo: 530d xDrive-M Optik-XENON-PANO-KAMERA-VLEČNA KLJUK,8990.0,2012,306000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 190 kW / 258 KM",,
22368364,BMW serija 5: 520i M SPORT|20 COL|FULL LED|HUD|MEMORY|KAMERA|,24990.0,2019,195000 km,bencinski motor,avtomatski menjalnik,"1998 ccm, 135 kW / 184 KM",,
